threshold,recall,precision,f1,auc_pr,auc_roc,predicted_positive_rate,false_positive,false_negative
0.2390323468428412,0.7595372538217876,0.22111298211851496,0.34251467254603607,0.2889818392562605,0.7507654776939348,0.44000282256641854,19427,1746
0.25188525551981045,0.7456273240600468,0.22211282051282052,0.34226830193450497,0.2889818392562605,0.7507654776939348,0.4300003528208023,18961,1847
0.2661408804453157,0.7359867786806225,0.22445293796463522,0.3439974251689733,0.2889818392562605,0.7507654776939348,0.42001552411530185,18465,1917
0.2801652112140756,0.7246935683790111,0.22641022331224991,0.345026555635696,0.2889818392562605,0.7507654776939348,0.4099954133295699,17979,1999
0.29288367246956415,0.714777578845889,0.2288864388092613,0.3467397113842865,0.2889818392562605,0.7507654776939348,0.4000105846240694,17485,2071
0.3075831369782345,0.7056879217738603,0.2317713045051565,0.3489393578262794,0.2889818392562605,0.7507654776939348,0.3900081148784532,16984,2137
0.31997949502774947,0.6957719322407382,0.2345186147989973,0.35079679200083325,0.2889818392562605,0.7507654776939348,0.3800232861729528,16490,2209
0.3317130119497494,0.6843409998622779,0.2369123676933346,0.3519744997343722,0.2889818392562605,0.7507654776939348,0.37000317538722083,16005,2292
0.3427275589879292,0.6709819584079328,0.23871821255328532,0.35215034333212863,0.2889818392562605,0.7507654776939348,0.3600359877218361,15537,2389
0.35319055971937274,0.6558325299545518,0.24002016129032258,0.3514261466366555,0.2889818392562605,0.7507654776939348,0.34999823589598844,15078,2499
0.36272011458181713,0.6437129871918469,0.24251543610231932,0.35230270596216173,0.2889818392562605,0.7507654776939348,0.33999576615037225,14599,2587
0.3714779986063659,0.6321443327365377,0.24536269845512376,0.35351201478743066,0.2889818392562605,0.7507654776939348,0.33001093744487175,14117,2671
0.3804122675049514,0.6178212367442502,0.24729878721058435,0.3532144403763631,0.2889818392562605,0.7507654776939348,0.32000846769925556,13654,2775
0.38989853337985014,0.6011568654455309,0.2483641536273115,0.35150587856337573,0.2889818392562605,0.7507654776939348,0.31004128003387077,13210,2896
0.3976179396088358,0.5828398292246247,0.24885334587792543,0.34878641776898667,0.2889818392562605,0.7507654776939348,0.3000035282080231,12774,3029
0.4053471395516128,0.5642473488500207,0.24922440537745605,0.3457383966244726,0.2889818392562605,0.7507654776939348,0.2900010584624069,12342,3164
0.41253019202215935,0.544966258091172,0.2492912492912493,0.34209388778421373,0.2889818392562605,0.7507654776939348,0.2800162297569065,11916,3304
0.4209388488258142,0.5289904971766974,0.25096373734073835,0.3404236461933883,0.2889818392562605,0.7507654776939348,0.26999611897117454,11464,3420
0.42845923815177345,0.5106734609557912,0.25157744758803174,0.3370909090909091,0.2889818392562605,0.7507654776939348,0.26001129026567404,11031,3553
0.43649781541454663,0.49194325850433823,0.25204628845611066,0.3333177809919283,0.2889818392562605,0.7507654776939348,0.25000882052005785,10600,3689
0.4437408956036417,0.4739016664371299,0.25292171995589857,0.32981884405252565,0.2889818392562605,0.7507654776939348,0.24000635077444166,10164,3820
0.45193996912077006,0.456686406831015,0.25433348673109374,0.32671560175378095,0.2889818392562605,0.7507654776939348,0.23000388102882546,9722,3945
0.45989086754514097,0.44153697837763395,0.2570764172881084,0.32495438881005473,0.2889818392562605,0.7507654776939348,0.22000141128320927,9265,4055
0.4665967809401843,0.42680071615479964,0.26033266129032256,0.3234020349595617,0.2889818392562605,0.7507654776939348,0.20999894153759305,8805,4162
0.47347570325246763,0.4111003993940229,0.26327394602222615,0.32098499919350504,0.2889818392562605,0.7507654776939348,0.20001411283209258,8353,4276
0.48087196932381004,0.39622641509433965,0.2671061182805682,0.3190993788819876,0.2889818392562605,0.7507654776939348,0.1900116430864764,7894,4384
0.48758399189779406,0.3784602671808291,0.2693061544492356,0.3146865158889207,0.2889818392562605,0.7507654776939348,0.18000917334086017,7456,4513
0.4944338304159698,0.36303539457375017,0.27352910656843415,0.31198958456622083,0.2889818392562605,0.7507654776939348,0.17000670359524397,7001,4625
0.5007746748569086,0.3469219115824267,0.277728776185226,0.30849305002755495,0.2889818392562605,0.7507654776939348,0.16000423384962778,6551,4742
0.5080503038012463,0.33301198182068587,0.2843702222744914,0.30677493022075614,0.2889818392562605,0.7507654776939348,0.15000176410401156,6085,4843
0.5146487697449147,0.31607216636826885,0.2891885080645161,0.30203329604527207,0.2889818392562605,0.7507654776939348,0.13999929435839537,5641,4966
0.5217860745792989,0.3003718496074921,0.2958892958892959,0.29811372334609076,0.2889818392562605,0.7507654776939348,0.13003210669301063,5190,5080
0.5303163271347767,0.2821925354634348,0.3011463844797178,0.29136153572698187,0.2889818392562605,0.7507654776939348,0.12002963694739442,4755,5212
0.5400083093342318,0.2656658862415645,0.3093329057087877,0.2858412980662369,0.2889818392562605,0.7507654776939348,0.11000952616166249,4307,5332
0.5484838070833759,0.24693568379011155,0.31628153113423885,0.27733952049497296,0.2889818392562605,0.7507654776939348,0.10000705641604629,3876,5468
0.5585209368394085,0.22558876187852914,0.32098765432098764,0.2649627952119055,0.2889818392562605,0.7507654776939348,0.09002222771054581,3465,5623
0.5681002831430454,0.20575678281228482,0.32936507936507936,0.25328473340679836,0.2889818392562605,0.7507654776939348,0.0800197579649296,3042,5767
0.5783222169617049,0.18592480374604048,0.3401360544217687,0.2404274265360641,0.2889818392562605,0.7507654776939348,0.07001728821931341,2619,5911
0.5899403483889831,0.16320066106596887,0.34832451499118167,0.22226390321673076,0.2889818392562605,0.7507654776939348,0.06001481847369721,2217,6076
0.6024489591217183,0.14336868199972455,0.3671957671957672,0.2062202852614897,0.2889818392562605,0.7507654776939348,0.05001234872808101,1794,6220
0.6171215306128475,0.11981820685855943,0.3835978835978836,0.18260048273690838,0.2889818392562605,0.7507654776939348,0.0400098789824648,1398,6391
0.6341624302296834,0.09544139925630078,0.4071680376028202,0.15463572464576592,0.2889818392562605,0.7507654776939348,0.03002505027696433,1009,6568
0.6535829498288014,0.07478308772896296,0.47841409691629955,0.12934730824202,0.2889818392562605,0.7507654776939348,0.020022580531348127,592,6718
0.6863032932940393,0.04352017628425837,0.5573192239858906,0.0807358201328564,0.2889818392562605,0.7507654776939348,0.0100024697456162,251,6945
0.831435515021677,0.0001377220768489189,1.0,0.0002754062241806665,0.2889818392562605,0.7507654776939348,1.7641040115725225e-05,0,7260
