model_name,trial_number,state,selection_score,params_json,role,estimator,fit_seconds,threshold,eligible_for_selection,train_threshold,train_recall,train_precision,train_f1,train_auc_pr,train_auc_roc,train_top15_precision_at_k,train_top15_recall_at_k,train_top15_lift_vs_random,train_top15_alerts_per_day,val_threshold,val_recall,val_precision,val_f1,val_auc_pr,val_auc_roc,val_top15_precision_at_k,val_top15_recall_at_k,val_top15_lift_vs_random,val_top15_alerts_per_day,test_threshold,test_recall,test_precision,test_f1,test_auc_pr,test_auc_roc,test_top15_precision_at_k,test_top15_recall_at_k,test_top15_lift_vs_random,test_top15_alerts_per_day
xgboost_optuna,18,COMPLETE,919508.9332968286,"{""colsample_bytree"": 0.7835012023843699, ""learning_rate"": 0.01575761001498676, ""max_depth"": 4, ""min_child_weight"": 5.164796535309652, ""n_estimators"": 533, ""reg_alpha"": 1.6183605974928832, ""reg_lambda"": 1.2306086656896604, ""scale_pos_weight"": 3.7994041347236855, ""subsample"": 0.8953026497766552}",official_candidate,XGBClassifier,2.755,0.34896679520606994,True,0.34896679520606994,0.9368709806343786,0.36101252353851215,0.5211903161745757,0.7004676604236302,0.8786737268800398,0.9142857142857143,0.8458149779735683,2.4461506188378435,15.0,0.34896679520606994,0.8096492444197976,0.2528576376861794,0.3853640832755947,0.4667861482446708,0.8239287616107404,0.8071428571428572,0.9186991869918699,2.602981029810298,15.0,0.34896679520606994,0.8336866902237927,0.2947938359017076,0.43556923076923076,0.5742460453932231,0.8465959258864731,0.8044444444444444,0.8765133171912833,2.473715361850955,15.0
xgboost_optuna,19,COMPLETE,884247.5287933301,"{""colsample_bytree"": 0.9238414929418803, ""learning_rate"": 0.02283205575506124, ""max_depth"": 6, ""min_child_weight"": 2.0709712127884767, ""n_estimators"": 409, ""reg_alpha"": 2.176628899086643, ""reg_lambda"": 0.38383691088758576, ""scale_pos_weight"": 3.7994041347236855, ""subsample"": 0.8025599776454578}",official_candidate,XGBClassifier,2.954,0.3028945595026016,True,0.3028945595026016,0.9739490607855248,0.3632544651326666,0.5291510802728071,0.7491981714901121,0.9069126151926646,0.9164021164021164,0.8477728830151737,2.4518130045295976,15.0,0.3028945595026016,0.8023014002495494,0.25056286802909594,0.38186677224586757,0.46709438634089506,0.8226388552996244,0.7761904761904762,0.8834688346883469,2.5031616982836495,15.0,0.3028945595026016,0.8348645465253239,0.2947928797205124,0.43572877604967114,0.5706521358381311,0.8427715976102316,0.7844444444444445,0.8547215496368039,2.4122141511972024,15.0
xgboost_optuna,20,COMPLETE,919508.9332958787,"{""colsample_bytree"": 0.8533167769668485, ""learning_rate"": 0.03475397173969965, ""max_depth"": 3, ""min_child_weight"": 8.003954198781841, ""n_estimators"": 311, ""reg_alpha"": 0.3640618850528988, ""reg_lambda"": 0.7358754157445639, ""scale_pos_weight"": 3.7994041347236855, ""subsample"": 0.763012960045257}",official_candidate,XGBClassifier,1.359,0.3578215539455414,True,0.3578215539455414,0.9305308287613996,0.3611404881763188,0.5203372612759041,0.6929130498030265,0.8744697072887406,0.919047619047619,0.8502202643171806,2.4588909866442905,15.0,0.3578215539455414,0.8045196173575488,0.25753339546442994,0.3901701069051301,0.4658361011477715,0.824580174903628,0.8071428571428572,0.9186991869918699,2.602981029810298,15.0,0.3578215539455414,0.8297997644287397,0.29921427054576344,0.4398314343686593,0.5744130922405813,0.8477344258201623,0.8133333333333334,0.8861985472154964,2.501049233252623,15.0
xgboost_optuna,21,COMPLETE,924933.7647576896,"{""colsample_bytree"": 0.8521142756778279, ""learning_rate"": 0.020820689112925055, ""max_depth"": 3, ""min_child_weight"": 2.652128407136891, ""n_estimators"": 374, ""reg_alpha"": 2.576216182564095, ""reg_lambda"": 3.583070197972409, ""scale_pos_weight"": 3.7994041347236855, ""subsample"": 0.8364711118096377}",official_candidate,XGBClassifier,1.743,0.3820667266845703,True,0.3820667266845703,0.9108018747956255,0.37087503606222677,0.5271120596754438,0.6878068373850131,0.8713119271050556,0.9227513227513228,0.8536465981399902,2.4688001616048605,15.0,0.3820667266845703,0.8018854845417995,0.26325611032724955,0.3963815789473684,0.4655228020611359,0.8259384888120469,0.8119047619047619,0.924119241192412,2.618337850045167,15.0,0.3820667266845703,0.8227326266195524,0.3012853692201518,0.44105575550925047,0.5738654831027956,0.848035022450969,0.8244444444444444,0.8983050847457628,2.535216572504708,15.0
xgboost_optuna,22,COMPLETE,919508.9332958338,"{""colsample_bytree"": 0.8410838119234256, ""learning_rate"": 0.02473833022331488, ""max_depth"": 3, ""min_child_weight"": 3.738392621527625, ""n_estimators"": 490, ""reg_alpha"": 2.622454922526357, ""reg_lambda"": 7.12070921962103, ""scale_pos_weight"": 3.7994041347236855, ""subsample"": 0.8250199594074636}",official_candidate,XGBClassifier,2.12,0.355266809463501,True,0.355266809463501,0.9314028267267377,0.3612089615330421,0.5205446072309707,0.6945969397427668,0.8755155297122968,0.9211640211640212,0.8521781693587861,2.4645533723360447,15.0,0.355266809463501,0.8024400388187994,0.2568677051435672,0.38916156794190815,0.4657911826730726,0.8248148454782853,0.8071428571428572,0.9186991869918699,2.602981029810298,15.0,0.355266809463501,0.8283863368669022,0.2984637582753353,0.4388219878954265,0.5725251824473987,0.8461311786229015,0.8155555555555556,0.8886198547215496,2.5078827011030405,15.0
xgboost_optuna,23,COMPLETE,922221.3490303031,"{""colsample_bytree"": 0.785616503545341, ""learning_rate"": 0.018323786209606358, ""max_depth"": 4, ""min_child_weight"": 2.012960619261488, ""n_estimators"": 378, ""reg_alpha"": 1.9697859310377803, ""reg_lambda"": 3.1329292639885535, ""scale_pos_weight"": 3.7994041347236855, ""subsample"": 0.8147135399198758}",official_candidate,XGBClassifier,1.992,0.36661413311958313,True,0.36661413311958313,0.9242996766340879,0.3672168772960528,0.5256122190713794,0.6961909383909842,0.8759912580986509,0.9174603174603174,0.8487518355359766,2.4546441973754747,15.0,0.36661413311958313,0.8089560515735478,0.2589535348156038,0.3923216566933369,0.4691984901308902,0.8261070959266166,0.8095238095238095,0.9214092140921409,2.6106594399277325,15.0,0.36661413311958313,0.8321554770318021,0.2999235863474274,0.44092866504399925,0.5757015742300156,0.8478845384116317,0.8133333333333334,0.8861985472154964,2.501049233252623,15.0
xgboost_optuna,24,COMPLETE,924933.7647585778,"{""colsample_bytree"": 0.9114465008357711, ""learning_rate"": 0.033684752943003216, ""max_depth"": 3, ""min_child_weight"": 5.266423938424149, ""n_estimators"": 306, ""reg_alpha"": 2.703447908237171, ""reg_lambda"": 1.5392227555882545, ""scale_pos_weight"": 3.7994041347236855, ""subsample"": 0.8547824511598364}",official_candidate,XGBClassifier,1.415,0.3637838363647461,True,0.3637838363647461,0.92633433855321,0.36391470046674945,0.522545141522002,0.6924822080913154,0.8740891810403674,0.9195767195767196,0.850709740577582,2.4603065830672293,15.0,0.3637838363647461,0.8006377374185498,0.2562339160528885,0.3882222446304326,0.46641096069407695,0.8245394453430946,0.8119047619047619,0.924119241192412,2.618337850045167,15.0,0.3637838363647461,0.8250883392226148,0.29856789702497655,0.43847020530796194,0.5736491522445093,0.847230647205633,0.8177777777777778,0.8910411622276029,2.5147161689534574,15.0
xgboost_optuna,25,COMPLETE,911371.6861040475,"{""colsample_bytree"": 0.9234997446521984, ""learning_rate"": 0.03521410610169701, ""max_depth"": 4, ""min_child_weight"": 5.560509322544311, ""n_estimators"": 297, ""reg_alpha"": 2.7992539727365946, ""reg_lambda"": 1.524757319178068, ""scale_pos_weight"": 3.7994041347236855, ""subsample"": 0.8509273364604892}",official_candidate,XGBClassifier,1.595,0.34083491563796986,True,0.34083491563796986,0.9443374632125858,0.3606054720017759,0.5219128706111508,0.706383157112623,0.8827399614053975,0.9148148148148149,0.8463044542339696,2.447566215260782,15.0,0.34083491563796986,0.8059060030500486,0.2516886040872878,0.3835824342604507,0.4671912246497057,0.8227021963992732,0.8,0.9105691056910569,2.579945799457995,15.0,0.34083491563796986,0.8321554770318021,0.2932630442903989,0.43368834596850925,0.5725556593348688,0.8452750047280182,0.7933333333333333,0.864406779661017,2.43954802259887,15.0
xgboost_optuna,26,COMPLETE,908659.2703666228,"{""colsample_bytree"": 0.9552224568503117, ""learning_rate"": 0.05288806753516704, ""max_depth"": 3, ""min_child_weight"": 6.754628114815248, ""n_estimators"": 255, ""reg_alpha"": 2.3108571511046905, ""reg_lambda"": 1.5555361102977823, ""scale_pos_weight"": 3.7994041347236855, ""subsample"": 0.9101737104335552}",official_candidate,XGBClassifier,1.121,0.339258673787117,True,0.339258673787117,0.9415216364495149,0.3549235394424166,0.5155145745987696,0.6960052005108781,0.8765368190453633,0.9185185185185185,0.8497307880567793,2.4574753902213518,15.0,0.339258673787117,0.8068764730347983,0.25199168687218565,0.3840443432643769,0.46082843073113433,0.8206466279787965,0.7976190476190477,0.907859078590786,2.5722673893405603,15.0,0.339258673787117,0.8330977620730271,0.2913337177691737,0.43170166015625,0.5705270030167917,0.8447627414621914,0.8044444444444444,0.8765133171912833,2.473715361850955,15.0
xgboost_optuna,27,COMPLETE,889672.3602565962,"{""colsample_bytree"": 0.8792433761575902, ""learning_rate"": 0.032122967708266066, ""max_depth"": 5, ""min_child_weight"": 4.991811488394504, ""n_estimators"": 306, ""reg_alpha"": 1.2586781551735882, ""reg_lambda"": 0.32651254049663425, ""scale_pos_weight"": 3.7994041347236855, ""subsample"": 0.8665317164810434}",official_candidate,XGBClassifier,1.914,0.31943809688091274,True,0.31943809688091274,0.9600879264615049,0.3596613606821786,0.5232911028927604,0.7221219101374577,0.8921229630399997,0.9153439153439153,0.846793930494371,2.4489818116837205,15.0,0.31943809688091274,0.8053514487730487,0.25151541392448906,0.38331848625820714,0.4682363529670228,0.8228726593479418,0.780952380952381,0.8888888888888888,2.5185185185185186,15.0,0.31943809688091274,0.838751472320377,0.29686913744945176,0.43852572589832806,0.5721968031480784,0.8446492445886704,0.7911111111111111,0.8619854721549637,2.432714554748453,15.0
xgboost_optuna,28,COMPLETE,911371.6861036187,"{""colsample_bytree"": 0.9064645264937121, ""learning_rate"": 0.02575539891239333, ""max_depth"": 4, ""min_child_weight"": 3.7800430621988306, ""n_estimators"": 466, ""reg_alpha"": 0.5398758224211011, ""reg_lambda"": 0.6666577986751014, ""scale_pos_weight"": 3.7994041347236855, ""subsample"": 0.7680954321293225}",official_candidate,XGBClassifier,2.3,0.3267423063516616,True,0.3267423063516616,0.9530574428659666,0.3561236542351711,0.5185016801739474,0.7105393579777894,0.8851381079065435,0.9164021164021164,0.8477728830151737,2.4518130045295976,15.0,0.3267423063516616,0.8029945930957992,0.2507793557325944,0.382196707248672,0.46676249779918333,0.8227603425747249,0.8,0.9105691056910569,2.579945799457995,15.0,0.3267423063516616,0.8356890459363958,0.29329089330742836,0.43419723998653653,0.5732546238741216,0.8453224816304978,0.7955555555555556,0.8668280871670703,2.446381490449287,15.0
xgboost_optuna,29,COMPLETE,892384.7759833721,"{""colsample_bytree"": 0.975068060181566, ""learning_rate"": 0.04163254237528745, ""max_depth"": 3, ""min_child_weight"": 7.778318201632709, ""n_estimators"": 539, ""reg_alpha"": 2.72983523317912, ""reg_lambda"": 0.8947241719997487, ""scale_pos_weight"": 3.7994041347236855, ""subsample"": 0.7358229868246685}",official_candidate,XGBClassifier,2.178,0.3292758762836455,True,0.3292758762836455,0.9492424517676126,0.35625311070354737,0.5180723488848238,0.7069609919501861,0.8831908937246475,0.9142857142857143,0.8458149779735683,2.4461506188378435,15.0,0.3292758762836455,0.8068764730347983,0.25199168687218565,0.3840443432643769,0.4639502761161055,0.822045166209264,0.7833333333333333,0.8915989159891599,2.526196928635953,15.0,0.3292758762836455,0.8306242638398116,0.29283282119425297,0.4330099471939089,0.5693250308524977,0.8441472340171174,0.7977777777777778,0.8692493946731235,2.453214958299704,15.0
hist_gbdt_optuna,0,COMPLETE,851698.5400043919,"{""class_weight"": ""balanced"", ""l2_regularization"": 0.10256691315437247, ""learning_rate"": 0.030526578968204418, ""max_iter"": 677, ""max_leaf_nodes"": 33, ""min_samples_leaf"": 124}",official_candidate,HistGradientBoostingClassifier,9.599,0.22306814000592598,True,0.22306814000592598,0.9940231806125785,0.34918092418044555,0.5168148781328661,0.7910208938588034,0.9313018557374431,0.9248677248677248,0.8556045031815956,2.4744625472966146,15.0,0.22306814000592598,0.807985581588798,0.24060771199735778,0.3707968824558613,0.4509011898887603,0.8119309606908822,0.7476190476190476,0.8509485094850948,2.411020776874435,15.0,0.22306814000592598,0.8362779740871613,0.2875891121192482,0.42799445415636866,0.5531391192654048,0.8347938920090103,0.7511111111111111,0.8184019370460048,2.309712133440947,15.0
hist_gbdt_optuna,1,COMPLETE,903234.4389158131,"{""class_weight"": ""balanced"", ""l2_regularization"": 1.3035123791853829, ""learning_rate"": 0.020165848860302198, ""max_iter"": 247, ""max_leaf_nodes"": 37, ""min_samples_leaf"": 124}",official_candidate,HistGradientBoostingClassifier,4.862,0.311102182624874,True,0.311102182624874,0.9664825782073175,0.3601987826593274,0.5248070236010752,0.725249808017435,0.8957912393768352,0.9216931216931217,0.8526676456191875,2.4659689687589834,15.0,0.311102182624874,0.8084014972965479,0.25246795981988224,0.3847702002705467,0.47214293802349966,0.8234836239251525,0.7928571428571428,0.9024390243902439,2.556910569105691,15.0,0.311102182624874,0.828150765606596,0.2964415212075217,0.4365996025832091,0.5701301257216738,0.842193797011218,0.7888888888888889,0.8595641646489104,2.425881086898036,15.0
hist_gbdt_optuna,2,COMPLETE,870685.4501273179,"{""class_weight"": ""balanced"", ""l2_regularization"": 0.11551009439226466, ""learning_rate"": 0.015597356684694568, ""max_iter"": 686, ""max_leaf_nodes"": 36, ""min_samples_leaf"": 69}",official_candidate,HistGradientBoostingClassifier,11.356,0.2512413837801497,True,0.2512413837801497,0.9881553609708243,0.34764324289777265,0.5143373157897225,0.758884169327712,0.9149435282777,0.9259259259259259,0.8565834557023985,2.4772937401424917,15.0,0.2512413837801497,0.8063219187577985,0.24582611268439072,0.376781549624255,0.45639273493065824,0.8157476959135188,0.7642857142857142,0.8699186991869918,2.464769647696477,15.0,0.2512413837801497,0.8318021201413428,0.29434811603867955,0.4348254417831414,0.5626392260574228,0.8389837249872321,0.7688888888888888,0.837772397094431,2.364379876244283,15.0
hist_gbdt_optuna,3,COMPLETE,897809.6074455841,"{""class_weight"": ""balanced"", ""l2_regularization"": 0.19117376123375926, ""learning_rate"": 0.021242216842926702, ""max_iter"": 366, ""max_leaf_nodes"": 27, ""min_samples_leaf"": 100}",official_candidate,HistGradientBoostingClassifier,5.77,0.2934588091029505,True,0.2934588091029505,0.9738945609126912,0.35326950069521784,0.5184698037205568,0.7273577273048226,0.896904671589466,0.9222222222222223,0.8531571218795888,2.467384565181922,15.0,0.2934588091029505,0.8021627616802994,0.25051957048839624,0.3818007852453067,0.4640381382329133,0.8211676798636446,0.7880952380952381,0.8970189701897019,2.5415537488708217,15.0,0.2934588091029505,0.8243816254416961,0.29818507157464214,0.43795757461986107,0.5702905767097091,0.8437662836819213,0.7888888888888889,0.8595641646489104,2.425881086898036,15.0
hist_gbdt_optuna,4,COMPLETE,865260.6186619696,"{""class_weight"": ""balanced"", ""l2_regularization"": 0.4084227947380081, ""learning_rate"": 0.04788529940269967, ""max_iter"": 287, ""max_leaf_nodes"": 20, ""min_samples_leaf"": 91}",official_candidate,HistGradientBoostingClassifier,4.13,0.25204096253955144,True,0.25204096253955144,0.9856483668204774,0.33939909545286784,0.5049300853865661,0.7364855609058347,0.901880983354454,0.9216931216931217,0.8526676456191875,2.4659689687589834,15.0,0.25204096253955144,0.8096492444197976,0.24110312938650813,0.37156036265309367,0.4531684284347877,0.8135606723424725,0.7595238095238095,0.8644986449864499,2.449412827461608,15.0,0.25204096253955144,0.8355712603062426,0.2893384452239171,0.42983519146873483,0.5594735334432622,0.8376156666055978,0.7711111111111111,0.8401937046004843,2.3712133440947,15.0
hist_gbdt_optuna,5,COMPLETE,862548.2029339483,"{""class_weight"": ""balanced"", ""l2_regularization"": 0.061925686494304646, ""learning_rate"": 0.06652801978791024, ""max_iter"": 316, ""max_leaf_nodes"": 26, ""min_samples_leaf"": 123}",official_candidate,HistGradientBoostingClassifier,4.455,0.2421206187774718,True,0.2421206187774718,0.9904988555026705,0.3527695283940553,0.5202501872587701,0.7751676614941483,0.9225174666183167,0.9232804232804233,0.8541360744003916,2.470215758027799,15.0,0.2421206187774718,0.8041037016497989,0.24514983727122872,0.37574501166105206,0.4562091337514411,0.8144309216407457,0.7571428571428571,0.8617886178861789,2.4417344173441733,15.0,0.2421206187774718,0.8338044758539458,0.29188141673195067,0.43239776440765965,0.5562926248943187,0.836799254738728,0.7577777777777778,0.8256658595641646,2.330212536992198,15.0
hist_gbdt_optuna,6,COMPLETE,881535.1130557858,"{""class_weight"": ""balanced"", ""l2_regularization"": 4.268094931433412, ""learning_rate"": 0.047495533800103365, ""max_iter"": 302, ""max_leaf_nodes"": 13, ""min_samples_leaf"": 173}",official_candidate,HistGradientBoostingClassifier,3.647,0.2844742538404721,True,0.2844742538404721,0.9703520691785052,0.3441291112328061,0.508073299375538,0.7197903564604933,0.8905543262130668,0.9216931216931217,0.8526676456191875,2.4659689687589834,15.0,0.2844742538404721,0.8072923887425482,0.2461219831776491,0.37723503498315625,0.4606122513982841,0.8182739250307491,0.7738095238095238,0.8807588075880759,2.495483288166215,15.0,0.2844742538404721,0.831095406360424,0.29429429429429427,0.4346701164294955,0.5651535294468357,0.8415343218685216,0.7822222222222223,0.8523002421307506,2.4053806833467855,15.0
