threshold,recall,precision,f1,auc_pr,auc_roc,predicted_positive_rate,false_positive,false_negative
0.17590739932744084,0.9721336475807569,0.19150098317675332,0.3199707955919597,0.47453300666207654,0.8290868019869952,0.6500150893824005,29604,201
0.1830492383945019,0.9697767919035075,0.1939876313819019,0.3233037530042522,0.47453300666207654,0.8290868019869952,0.6401271058564556,29064,218
0.19294525511276836,0.9667267433800083,0.19646680942184155,0.32656597588104436,0.47453300666207654,0.8290868019869952,0.630061600184623,28519,240
0.20563860958733682,0.963953971995009,0.1990837508947745,0.3300109165124116,0.47453300666207654,0.8290868019869952,0.6199960945127905,27972,260
0.22153561029259056,0.96007209205601,0.20152489596368187,0.33312487973831056,0.47453300666207654,0.8290868019869952,0.6100193499139017,27438,288
0.22968026573711595,0.9554970192707611,0.20387516639550363,0.33604758886342584,0.47453300666207654,0.8290868019869952,0.6001136141733682,26913,321
0.23968494874679633,0.9524469707472619,0.20670979389198135,0.33969541139240506,0.47453300666207654,0.8290868019869952,0.5899948518577692,26365,343
0.24614768721479763,0.9410786080687648,0.20770478259539182,0.3403017997693889,0.47453300666207654,0.8290868019869952,0.5801601249755907,25893,425
0.2536261803791274,0.9381671981145154,0.2107115055270123,0.3441314076484947,0.47453300666207654,0.8290868019869952,0.5701123715183469,25348,446
0.2595613686119479,0.9312352696520172,0.21293390394674275,0.34661231229681616,0.47453300666207654,0.8290868019869952,0.559993609202748,24828,496
0.26802266631389404,0.9249965340357688,0.21528136293236966,0.3492736552807224,0.47453300666207654,0.8290868019869952,0.5501766345351583,24320,541
0.27662719521085083,0.9191737141272702,0.21795588283638515,0.352359693877551,0.47453300666207654,0.8290868019869952,0.540004615575793,23789,583
0.2833394893462876,0.9129349785110218,0.22055868167202572,0.35528339043405543,0.47453300666207654,0.8290868019869952,0.5300101187623156,23271,628
0.2926330657379487,0.908221267156523,0.22362177846048814,0.3588802454256601,0.47453300666207654,0.8290868019869952,0.5200511263780156,22744,662
0.30100592964053113,0.9019825315402745,0.22642954094595064,0.36198742558281866,0.47453300666207654,0.8290868019869952,0.5100743817791269,22227,707
0.30800168165750386,0.8975460973242756,0.2298515941205709,0.3659798185364199,0.47453300666207654,0.8290868019869952,0.5000088761072944,21692,739
0.3187718075453554,0.8897823374462775,0.23251938265343092,0.3686916558954474,0.47453300666207654,0.8290868019869952,0.48999662707922814,21184,795
0.3251478133648442,0.87993899902953,0.23470029212735274,0.3705628211116301,0.47453300666207654,0.8290868019869952,0.4800731391241057,20696,866
0.33360745603899594,0.8725911548592818,0.23772473183260312,0.3736531211968298,0.47453300666207654,0.8290868019869952,0.47000763345227314,20182,919
0.3415935013817836,0.8627478164425343,0.24015899969126273,0.37572830188679246,0.47453300666207654,0.8290868019869952,0.4599953844242069,19689,990
0.3488756095566846,0.8542908637182864,0.2430385737950619,0.37841987287745266,0.47453300666207654,0.8290868019869952,0.4500896486836733,19192,1051
0.35798117848973315,0.8445861638707889,0.24571451619408705,0.38067862275823283,0.47453300666207654,0.8290868019869952,0.44013065629937337,18701,1121
0.36396395814338933,0.8339109940385415,0.24832796631161755,0.38269444886273263,0.47453300666207654,0.8290868019869952,0.4299941417691857,18207,1198
0.36851376844725636,0.8272563427145432,0.25216582850864216,0.38651379712397976,0.47453300666207654,0.8290868019869952,0.4200706538140633,17696,1246
0.37265385518879535,0.8174130042977956,0.25528229996536195,0.38905935530700453,0.47453300666207654,0.8290868019869952,0.41000514814223077,17200,1317
0.3788576768561717,0.8078469430195481,0.2585984999778103,0.3917837692462852,0.47453300666207654,0.8290868019869952,0.40001065132875324,16706,1386
0.3858468611133414,0.795924026064051,0.26119199272065513,0.39331346555681157,0.47453300666207654,0.8290868019869952,0.3901936766611635,16239,1472
0.391940259788834,0.7849715790933037,0.2645052788937681,0.3956811908172892,0.47453300666207654,0.8290868019869952,0.3800039054872095,15744,1551
0.39822858083671564,0.7785942049078054,0.2694300518134715,0.4003279039098977,0.47453300666207654,0.8290868019869952,0.3700271608883208,15228,1597
0.4059539615567417,0.7690281436295577,0.27348025440023666,0.4034768693628164,0.47453300666207654,0.8290868019869952,0.3600681685040209,14736,1666
0.4142431181043594,0.7580756966588105,0.2773100720154174,0.40607478370650923,0.47453300666207654,0.8290868019869952,0.35003816726136583,14250,1745
0.4222172599100392,0.7485096353805629,0.2818879548895734,0.4095425927330653,0.47453300666207654,0.8290868019869952,0.3400081660187108,13754,1814
0.42885574724499853,0.7424095383335644,0.2879806399569777,0.41498760074395535,0.47453300666207654,0.8290868019869952,0.3301024302781772,13240,1858
0.4341462517733004,0.7309025370858173,0.29233669734945106,0.41763377827068565,0.47453300666207654,0.8290868019869952,0.3201434378938773,12762,1941
0.4383392182797013,0.7230001386385693,0.29863139208612494,0.42267790565731883,0.47453300666207654,0.8290868019869952,0.3100069233636896,12248,1998
0.44415084076162514,0.7149591016220712,0.3051659861530268,0.42775381552753816,0.47453300666207654,0.8290868019869952,0.2999946743356234,11742,2056
0.4504300554873928,0.7023429918203244,0.3100936524453694,0.4302335456475584,0.47453300666207654,0.8290868019869952,0.2900179297367347,11271,2147
0.45679597830899726,0.6902814362955775,0.3156259904912837,0.43318253001566037,0.47453300666207654,0.8290868019869952,0.2800411851378459,10796,2234
0.461197263943582,0.676140302232081,0.3205178759200841,0.434883409871149,0.47453300666207654,0.8290868019869952,0.27011769718272355,10339,2336
0.467103657967888,0.659919589629835,0.32498122482419606,0.4354986276303751,0.47453300666207654,0.8290868019869952,0.26001668708171344,9887,2453
0.47234367463454996,0.6416192984888396,0.3286231626784066,0.4346356123215627,0.47453300666207654,0.8290868019869952,0.2500044380536472,9455,2585
0.4763914420585683,0.6291418272563427,0.3354523950325251,0.4375873873005159,0.47453300666207654,0.8290868019869952,0.24015195895687988,8990,2675
0.4807852355769718,0.6123665603770969,0.34052887209929844,0.43767340467697186,0.47453300666207654,0.8290868019869952,0.23026397543093502,8554,2796
0.4856292077930809,0.5987799805906003,0.3475776597456945,0.43983909567696927,0.47453300666207654,0.8290868019869952,0.22058901848005538,8107,2894
0.48963085701348197,0.5795092194648551,0.3533389687235841,0.4390064590663236,0.47453300666207654,0.8290868019869952,0.2100086985851485,7650,3033
0.4940858652264869,0.5656453625398586,0.36211946392118577,0.44155844155844154,0.47453300666207654,0.8290868019869952,0.200014201771671,7187,3133
0.49852287114493726,0.5517815056148621,0.37175415654773025,0.44422121770188067,0.47453300666207654,0.8290868019869952,0.19005520938737108,6726,3233
0.5045608537220546,0.5424927214751144,0.3858213370143956,0.450936329588015,0.47453300666207654,0.8290868019869952,0.1800429603593048,6229,3300
0.5110997283257613,0.5286288645501178,0.39809981206932554,0.4541718777916741,0.47453300666207654,0.8290868019869952,0.17003071133123857,5765,3400
0.5203582828824689,0.5131013447941217,0.41062909131254854,0.4561814371995563,0.47453300666207654,0.8290868019869952,0.16000071008858355,5312,3512
0.5336375080835991,0.5007625121308749,0.42735447231424517,0.46115544206830517,0.47453300666207654,0.8290868019869952,0.15004171770428362,4840,3601
0.5500319118354231,0.48578954665187857,0.4442753898820844,0.46410596026490064,0.47453300666207654,0.8290868019869952,0.14001171646162858,4383,3709
0.5676224571628489,0.46651878552613335,0.4595111293185853,0.46298844248761695,0.47453300666207654,0.8290868019869952,0.12999946743356233,3958,3848
0.5843810055050298,0.4448911687231388,0.4747041420118343,0.4593143920417949,0.47453300666207654,0.8290868019869952,0.12000497062008486,3551,4004
0.6101094228606371,0.42340219048939415,0.4928191060190415,0.45548098434004475,0.47453300666207654,0.8290868019869952,0.11001047380660738,3143,4159
0.6388587445489404,0.39816997088590045,0.5097621583244586,0.44710827430528527,0.47453300666207654,0.8290868019869952,0.10001597699312989,2762,4341
0.6662900321578832,0.37113544988215724,0.5277996845425867,0.43581603581603584,0.47453300666207654,0.8290868019869952,0.09003923239424118,2395,4536
0.6957157728466117,0.3460418688479135,0.5538051919236743,0.425938566552901,0.47453300666207654,0.8290868019869952,0.08000923115158616,2011,4717
0.725353058413135,0.31346180507417165,0.5731305449936629,0.40526976160602257,0.47453300666207654,0.8290868019869952,0.07003248655269745,1684,4952
0.7482360345768551,0.2796339941771801,0.5967455621301775,0.3808175210044369,0.47453300666207654,0.8290868019869952,0.06000248531004243,1363,5196
0.7697668602692256,0.24455843615693887,0.6259758694109298,0.35170969993021634,0.47453300666207654,0.8290868019869952,0.05002574071115372,1054,5449
0.8012193048087737,0.2100374324136975,0.6721384205856256,0.32005915284673075,0.47453300666207654,0.8290868019869952,0.04001349168308747,739,5698
0.8338730193665281,0.16733675308470816,0.71377882909521,0.2711141060197664,0.47453300666207654,0.8290868019869952,0.030018994869609985,484,6006
0.8722447228487821,0.1224178566477194,0.7828014184397163,0.21172521280422013,0.47453300666207654,0.8290868019869952,0.020024498056132503,245,6330
0.9256315176141753,0.0700124774712325,0.8953900709219859,0.12987012987012986,0.47453300666207654,0.8290868019869952,0.010012249028066252,59,6708
0.9604194776775695,0.019548038264245112,0.9657534246575342,0.038320423970648186,0.47453300666207654,0.8290868019869952,0.0025918233299604128,5,7072
